Drug ID, Target ID, score, label 
D00354, hsa774, -3.8024, -1 
D00593, hsa3743, -3.8025, -1 
D00539, hsa55800, -3.8026, -1 
D00035, hsa2901, -3.8032, -1 
D00542, hsa5025, -3.8033, -1 
D00633, hsa3742, -3.8036, -1 
D01071, hsa5025, -3.8037, -1 
D00354, hsa60598, -3.8039, -1 
D02173, hsa81033, -3.8041, -1 
D02173, hsa9177, -3.8042, -1 
D01575, hsa3768, -3.8043, -1 
D05156, hsa8645, -3.8046, -1 
D00539, hsa6324, -3.8047, -1 
D00960, hsa2906, -3.8047, -1 
D01603, hsa8913, -3.8050, -1 
D01603, hsa3752, -3.8053, -1 
D01575, hsa6332, -3.8059, -1 
D00642, hsa3755, -3.8065, -1 
D00636, hsa2890, -3.8065, -1 
D01275, hsa3784, -3.8068, -1 
D01350, hsa10369, -3.8070, -1 
D00530, hsa6529, -3.8071, -1 
D01350, hsa3750, -3.8074, -1 
D02173, hsa778, -3.8081, -1 
D00633, hsa2556, -3.8081, -1 
D04790, hsa1140, -3.8082, -1 
D00593, hsa1144, -3.8083, -1 
D00761, hsa6338, -3.8085, -1 
D02485, hsa3755, -3.8087, -1 
D02207, hsa3764, -3.8092, -1 
D02207, hsa3765, -3.8092, -1 
D00354, hsa1135, -3.8094, -1 
D02546, hsa9992, -3.8096, -1 
D00647, hsa5025, -3.8096, -1 
D01575, hsa6337, -3.8097, -1 
D05024, hsa11254, -3.8097, -1 
D01350, hsa773, -3.8109, -1 
D04985, hsa8645, -3.8109, -1 
D01854, hsa8989, -3.8117, -1 
D00761, hsa777, -3.8119, -1 
D00638, hsa1136, -3.8130, -1 
D00351, hsa3754, -3.8130, -1 
D00035, hsa3759, -3.8130, -1 
D00530, hsa2893, -3.8133, -1 
D00418, hsa3359, -3.8133, -1 
D00771, hsa200909, -3.8134, -1 
D02173, hsa3776, -3.8136, -1 
D01350, hsa51305, -3.8136, -1 
D05156, hsa2899, -3.8137, -1 
D01575, hsa776, -3.8137, -1 
D04790, hsa6529, -3.8143, -1 
D00035, hsa2900, -3.8143, -1 
D01071, hsa783, -3.8143, -1 
D00611, hsa8989, -3.8152, -1 
D00513, hsa5025, -3.8154, -1 
D00524, hsa5025, -3.8154, -1 
D00543, hsa6532, -3.8155, -1 
D01108, hsa7225, -3.8158, -1 
D05024, hsa2564, -3.8159, -1 
D01575, hsa6331, -3.8162, -1 
D00351, hsa11280, -3.8162, -1 
D06106, hsa170572, -3.8176, -1 
D00633, hsa3746, -3.8189, -1 
D00537, hsa170572, -3.8194, -1 
D00543, hsa5026, -3.8195, -1 
D00543, hsa3767, -3.8197, -1 
D00539, hsa8989, -3.8198, -1 
D02253, hsa2895, -3.8199, -1 
D04985, hsa2899, -3.8201, -1 
D00638, hsa3742, -3.8201, -1 
D04790, hsa2893, -3.8202, -1 
D00647, hsa783, -3.8203, -1 
D03580, hsa3790, -3.8203, -1 
D02173, hsa9132, -3.8205, -1 
D03826, hsa169522, -3.8205, -1 
D02207, hsa26251, -3.8208, -1 
D00547, hsa3737, -3.8208, -1 
D00771, hsa11254, -3.8211, -1 
D03450, hsa6339, -3.8221, -1 
D00536, hsa3787, -3.8221, -1 
D00709, hsa2743, -3.8229, -1 
D01071, hsa1141, -3.8229, -1 
D00642, hsa5025, -3.8229, -1 
D00593, hsa8973, -3.8233, -1 
D00542, hsa1141, -3.8234, -1 
D06106, hsa27094, -3.8235, -1 
D02234, hsa2906, -3.8243, -1 
D02173, hsa2891, -3.8245, -1 
D02485, hsa5025, -3.8250, -1 
D00638, hsa2556, -3.8253, -1 
D02546, hsa3756, -3.8253, -1 
D00537, hsa27094, -3.8253, -1 
D00513, hsa783, -3.8260, -1 
D00524, hsa783, -3.8261, -1 
D01575, hsa10369, -3.8261, -1 
D01575, hsa3750, -3.8264, -1 
D02546, hsa116444, -3.8266, -1 
D00547, hsa8913, -3.8267, -1 
D00354, hsa2569, -3.8268, -1 
D00547, hsa3752, -3.8268, -1 
D03826, hsa2570, -3.8269, -1 
D01275, hsa170572, -3.8270, -1 
D00035, hsa55584, -3.8273, -1 
D03826, hsa27092, -3.8274, -1 
D00771, hsa2564, -3.8275, -1 
D01071, hsa784, -3.8286, -1 
D00647, hsa1141, -3.8290, -1 
D00593, hsa3739, -3.8296, -1 
D01575, hsa773, -3.8300, -1 
D00351, hsa6338, -3.8321, -1 
D01575, hsa51305, -3.8327, -1 
D01275, hsa27094, -3.8330, -1 
D00542, hsa3766, -3.8332, -1 
D01071, hsa3766, -3.8336, -1 
D00642, hsa783, -3.8337, -1 
D03365, hsa2890, -3.8337, -1 
D00647, hsa784, -3.8346, -1 
D00513, hsa1141, -3.8349, -1 
D00761, hsa3782, -3.8349, -1 
D00354, hsa1139, -3.8350, -1 
D00418, hsa3741, -3.8351, -1 
D00761, hsa6340, -3.8352, -1 
D00351, hsa777, -3.8357, -1 
D02485, hsa783, -3.8357, -1 
D00418, hsa3757, -3.8362, -1 
D00760, hsa3708, -3.8367, -1 
D02204, hsa55800, -3.8367, -1 
D00536, hsa3761, -3.8370, -1 
D00761, hsa90134, -3.8370, -1 
D00760, hsa2898, -3.8370, -1 
D01350, hsa169522, -3.8373, -1 
D01854, hsa1080, -3.8374, -1 
D01256, hsa3738, -3.8378, -1 
D05024, hsa6531, -3.8379, -1 
D03826, hsa774, -3.8379, -1 
D02204, hsa6324, -3.8387, -1 
D03826, hsa60598, -3.8392, -1 
D01603, hsa3753, -3.8392, -1 
D00647, hsa3766, -3.8394, -1 
D05461, hsa23704, -3.8403, -1 
D00513, hsa784, -3.8403, -1 
D00524, hsa784, -3.8404, -1 
D00761, hsa2558, -3.8404, -1 
D00418, hsa83795, -3.8404, -1 
D02207, hsa6532, -3.8406, -1 
D00418, hsa3773, -3.8406, -1 
D00611, hsa1080, -3.8408, -1 
D03580, hsa3742, -3.8420, -1 
D00536, hsa3744, -3.8421, -1 
D05156, hsa2906, -3.8425, -1 
D00642, hsa1141, -3.8426, -1 
D00760, hsa3710, -3.8429, -1 
D01350, hsa2570, -3.8436, -1 
D02546, hsa27133, -3.8440, -1 
D01350, hsa27092, -3.8441, -1 
D02485, hsa1141, -3.8442, -1 
D02207, hsa5026, -3.8445, -1 
D00761, hsa2901, -3.8447, -1 
D00418, hsa2566, -3.8448, -1 
D02207, hsa3767, -3.8448, -1 
D02173, hsa22953, -3.8449, -1 
D00418, hsa2567, -3.8450, -1 
D00513, hsa3766, -3.8450, -1 
D00524, hsa3766, -3.8451, -1 
D00633, hsa1134, -3.8455, -1 
D00539, hsa1080, -3.8456, -1 
D03450, hsa54207, -3.8457, -1 
D03450, hsa2554, -3.8460, -1 
D03580, hsa2556, -3.8469, -1 
D00418, hsa3780, -3.8469, -1 
D00227, hsa23704, -3.8470, -1 
D00648, hsa55879, -3.8472, -1 
D01854, hsa23630, -3.8476, -1 
D01108, hsa10008, -3.8478, -1 
D02546, hsa93589, -3.8478, -1 
D00642, hsa784, -3.8480, -1 
D00354, hsa3786, -3.8482, -1 
D02253, hsa51802, -3.8486, -1 
D04985, hsa2906, -3.8489, -1 
D01603, hsa9992, -3.8489, -1 
D00035, hsa56479, -3.8490, -1 
D00771, hsa6531, -3.8493, -1 
D05024, hsa9424, -3.8496, -1 
D02485, hsa784, -3.8500, -1 
D06106, hsa6262, -3.8501, -1 
D00035, hsa55515, -3.8507, -1 
D00035, hsa2563, -3.8508, -1 
D00611, hsa23630, -3.8510, -1 
D00537, hsa6262, -3.8517, -1 
D00759, hsa55879, -3.8523, -1 
D00642, hsa3766, -3.8526, -1 
D06106, hsa6334, -3.8532, -1 
D02204, hsa8989, -3.8539, -1 
D00960, hsa6339, -3.8540, -1 
D00704, hsa2895, -3.8543, -1 
D00530, hsa3772, -3.8543, -1 
D00761, hsa3759, -3.8543, -1 
D01350, hsa774, -3.8545, -1 
D02485, hsa3766, -3.8548, -1 
D00537, hsa6334, -3.8550, -1 
D00543, hsa3755, -3.8550, -1 
D00539, hsa23630, -3.8557, -1 
D00035, hsa1137, -3.8558, -1 
D00761, hsa2900, -3.8558, -1 
D01350, hsa60598, -3.8559, -1 
D00530, hsa9127, -3.8559, -1 
D00709, hsa200909, -3.8561, -1 
D01575, hsa169522, -3.8564, -1 
D00963, hsa55879, -3.8566, -1 
D03580, hsa3746, -3.8573, -1 
D02173, hsa775, -3.8580, -1 
D00964, hsa3749, -3.8586, -1 
D00351, hsa3782, -3.8587, -1 
D00351, hsa6340, -3.8588, -1 
D03450, hsa8912, -3.8590, -1 
D02173, hsa6833, -3.8600, -1 
D00035, hsa6329, -3.8601, -1 
D00354, hsa3754, -3.8603, -1 
D03450, hsa779, -3.8604, -1 
D00351, hsa90134, -3.8607, -1 
D01350, hsa1135, -3.8608, -1 
D00547, hsa3753, -3.8608, -1 
D00771, hsa9424, -3.8610, -1 
D00418, hsa6530, -3.8610, -1 
D02546, hsa116443, -3.8612, -1 
D04790, hsa3772, -3.8614, -1 
D02546, hsa55799, -3.8616, -1 
D03826, hsa2569, -3.8622, -1 
D01575, hsa2570, -3.8626, -1 
D01275, hsa6334, -3.8627, -1 
D00354, hsa11280, -3.8629, -1 
D00638, hsa1134, -3.8629, -1 
D04790, hsa9127, -3.8630, -1 
D01575, hsa27092, -3.8632, -1 
D00709, hsa11254, -3.8637, -1 
D00035, hsa6336, -3.8638, -1 
D00351, hsa2558, -3.8645, -1 
D01603, hsa3756, -3.8645, -1 
D02546, hsa8911, -3.8655, -1 
D00760, hsa786, -3.8659, -1 
D00964, hsa5024, -3.8660, -1 
D01603, hsa116444, -3.8661, -1 
D02173, hsa89822, -3.8666, -1 
D02173, hsa2905, -3.8667, -1 
D00418, hsa3785, -3.8671, -1 
D01071, hsa782, -3.8675, -1 
D00536, hsa3760, -3.8676, -1 
D00035, hsa3763, -3.8680, -1 
D00761, hsa55584, -3.8682, -1 
D00351, hsa2901, -3.8685, -1 
D01108, hsa55503, -3.8701, -1 
D00709, hsa2564, -3.8701, -1 
D00547, hsa9992, -3.8705, -1 
D00536, hsa2892, -3.8709, -1 
D00418, hsa3769, -3.8710, -1 
D05024, hsa3781, -3.8711, -1 
D00543, hsa5025, -3.8713, -1 
D00418, hsa57053, -3.8714, -1 
D06106, hsa781, -3.8720, -1 
D02173, hsa10060, -3.8721, -1 
D02253, hsa57192, -3.8722, -1 
D00530, hsa3765, -3.8734, -1 
D00530, hsa3764, -3.8734, -1 
D00647, hsa782, -3.8734, -1 
D01575, hsa774, -3.8737, -1 
D02234, hsa6339, -3.8737, -1 
D00537, hsa781, -3.8737, -1 
D03450, hsa81033, -3.8746, -1 
D01575, hsa60598, -3.8750, -1 
D02546, hsa3783, -3.8754, -1 
D03450, hsa9177, -3.8754, -1 
D05024, hsa93107, -3.8764, -1 
D00960, hsa2554, -3.8772, -1 
D00960, hsa54207, -3.8776, -1 
D00351, hsa3759, -3.8782, -1 
D03450, hsa778, -3.8785, -1 
D00536, hsa3743, -3.8786, -1 
D01350, hsa2569, -3.8788, -1 
D05461, hsa55800, -3.8790, -1 
D02101, hsa2895, -3.8792, -1 
D00354, hsa6338, -3.8792, -1 
D00513, hsa782, -3.8792, -1 
D00524, hsa782, -3.8793, -1 
D00593, hsa3790, -3.8795, -1 
D00351, hsa2900, -3.8796, -1 
D02204, hsa1080, -3.8796, -1 
D00765, hsa27345, -3.8797, -1 
D02207, hsa3755, -3.8801, -1 
D01575, hsa1135, -3.8801, -1 
D01854, hsa7225, -3.8804, -1 
D04790, hsa3765, -3.8804, -1 
D04790, hsa3764, -3.8804, -1 
D05461, hsa6324, -3.8811, -1 
D01275, hsa781, -3.8815, -1 
D00765, hsa2903, -3.8819, -1 
D00543, hsa783, -3.8821, -1 
D00771, hsa3781, -3.8824, -1 
D00354, hsa777, -3.8828, -1 
D00704, hsa51802, -3.8830, -1 
D01603, hsa27133, -3.8832, -1 
D03826, hsa3786, -3.8834, -1 
D00611, hsa7225, -3.8837, -1 
D00536, hsa1144, -3.8840, -1 
D03450, hsa3776, -3.8841, -1 
D00530, hsa26251, -3.8849, -1 
D00035, hsa3359, -3.8855, -1 
D00227, hsa55800, -3.8858, -1 
D00547, hsa3756, -3.8862, -1 
D01350, hsa1139, -3.8865, -1 
D00642, hsa782, -3.8869, -1 
D01603, hsa93589, -3.8870, -1 
D00765, hsa5027, -3.8876, -1 
D00771, hsa93107, -3.8876, -1 
D00547, hsa116444, -3.8877, -1 
D00542, hsa9311, -3.8878, -1 
D00227, hsa6324, -3.8879, -1 
D01071, hsa9311, -3.8879, -1 
D00765, hsa2904, -3.8885, -1 
D00539, hsa7225, -3.8885, -1 
D02485, hsa782, -3.8888, -1 
D02204, hsa23630, -3.8897, -1 
D00761, hsa56479, -3.8904, -1 
D00543, hsa1141, -3.8905, -1 
D03450, hsa9132, -3.8910, -1 
D00960, hsa8912, -3.8911, -1 
D00709, hsa6531, -3.8919, -1 
D00761, hsa2563, -3.8919, -1 
D05156, hsa6339, -3.8919, -1 
D04790, hsa26251, -3.8920, -1 
D00761, hsa55515, -3.8923, -1 
D00960, hsa779, -3.8925, -1 
D00351, hsa55584, -3.8926, -1 
D00593, hsa1136, -3.8934, -1 
D00647, hsa9311, -3.8939, -1 
D02347, hsa2890, -3.8952, -1 
D03450, hsa2891, -3.8954, -1 
D03826, hsa3754, -3.8954, -1 
D03037, hsa3738, -3.8955, -1 
D04790, hsa2557, -3.8960, -1 
D00649, hsa8645, -3.8962, -1 
D05461, hsa8989, -3.8962, -1 
D02207, hsa5025, -3.8964, -1 
D00543, hsa784, -3.8964, -1 
D00761, hsa1137, -3.8966, -1 
D02234, hsa2554, -3.8970, -1 
D02234, hsa54207, -3.8972, -1 
D01071, hsa1145, -3.8975, -1 
D05024, hsa40, -3.8978, -1 
D00542, hsa1145, -3.8978, -1 
D01575, hsa2569, -3.8978, -1 
D04985, hsa6339, -3.8982, -1 
D03826, hsa11280, -3.8988, -1 
D00536, hsa8973, -3.8990, -1 
D00765, hsa2555, -3.8995, -1 
D00524, hsa9311, -3.8995, -1 
D00513, hsa9311, -3.8997, -1 
D01350, hsa3786, -3.9002, -1 
D01603, hsa116443, -3.9007, -1 
D01603, hsa55799, -3.9008, -1 
D00593, hsa3742, -3.9011, -1 
D00543, hsa3766, -3.9011, -1 
D02461, hsa2890, -3.9012, -1 
D00761, hsa6329, -3.9016, -1 
D02173, hsa3768, -3.9026, -1 
D05024, hsa6261, -3.9029, -1 
D00227, hsa8989, -3.9030, -1 
D00647, hsa1145, -3.9035, -1 
D00709, hsa9424, -3.9037, -1 
D02173, hsa6332, -3.9042, -1 
D05024, hsa3762, -3.9046, -1 
D01603, hsa8911, -3.9047, -1 
D00530, hsa6532, -3.9048, -1 
D00547, hsa27133, -3.9049, -1 
D00761, hsa6336, -3.9053, -1 
D00649, hsa2899, -3.9055, -1 
D00536, hsa3739, -3.9056, -1 
D01575, hsa1139, -3.9057, -1 
D00354, hsa6340, -3.9059, -1 
D00593, hsa2556, -3.9059, -1 
D00354, hsa3782, -3.9060, -1 
D00960, hsa81033, -3.9065, -1 
D00633, hsa3748, -3.9065, -1 
D00704, hsa57192, -3.9065, -1 
D02207, hsa783, -3.9072, -1 
D00035, hsa3741, -3.9072, -1 
D00960, hsa9177, -3.9072, -1 
D00642, hsa9311, -3.9074, -1 
D02173, hsa6337, -3.9079, -1 
D02101, hsa51802, -3.9080, -1 
D00354, hsa90134, -3.9080, -1 
D00633, hsa3747, -3.9081, -1 
D00035, hsa3757, -3.9083, -1 
D00547, hsa93589, -3.9087, -1 
D00530, hsa5026, -3.9088, -1 
D00530, hsa3767, -3.9090, -1 
D00771, hsa40, -3.9093, -1 
D02485, hsa9311, -3.9093, -1 
D00761, hsa3763, -3.9093, -1 
D00513, hsa1145, -3.9094, -1 
D00418, hsa2743, -3.9097, -1 
D00960, hsa778, -3.9106, -1 
D02234, hsa8912, -3.9106, -1 
D00110, hsa2890, -3.9113, -1 
D00354, hsa2558, -3.9116, -1 
D04790, hsa6532, -3.9119, -1 
D02173, hsa776, -3.9119, -1 
D02234, hsa779, -3.9120, -1 
D01350, hsa3754, -3.9122, -1 
D01854, hsa10008, -3.9123, -1 
D00035, hsa83795, -3.9125, -1 
D02546, hsa6335, -3.9127, -1 
D00035, hsa3773, -3.9128, -1 
D00351, hsa56479, -3.9141, -1 
D00771, hsa6261, -3.9144, -1 
D02173, hsa6331, -3.9145, -1 
D01603, hsa3783, -3.9147, -1 
D03826, hsa6338, -3.9148, -1 
D02207, hsa1141, -3.9148, -1 
D02253, hsa3708, -3.9150, -1 
D05156, hsa54207, -3.9154, -1 
D05156, hsa2554, -3.9154, -1 
D03450, hsa22953, -3.9154, -1 
D01350, hsa11280, -3.9155, -1 
D00354, hsa2901, -3.9156, -1 
D02253, hsa2898, -3.9156, -1 
D00611, hsa10008, -3.9157, -1 
D00351, hsa2563, -3.9158, -1 
D04790, hsa5026, -3.9159, -1 
D00771, hsa3762, -3.9159, -1 
D00351, hsa55515, -3.9159, -1 
D00960, hsa3776, -3.9160, -1 
D04790, hsa3767, -3.9160, -1 
D00593, hsa3746, -3.9164, -1 
D00642, hsa1145, -3.9170, -1 
D00035, hsa2566, -3.9172, -1 
D00035, hsa2567, -3.9174, -1 
D00760, hsa3751, -3.9181, -1 
D03826, hsa777, -3.9183, -1 
D02485, hsa1145, -3.9187, -1 
D00035, hsa3780, -3.9190, -1 
D01575, hsa3786, -3.9192, -1 
D00539, hsa10008, -3.9205, -1 
D00351, hsa1137, -3.9210, -1 
D02253, hsa3710, -3.9213, -1 
D02207, hsa784, -3.9214, -1 
D04985, hsa54207, -3.9218, -1 
D05461, hsa1080, -3.9220, -1 
D00547, hsa116443, -3.9222, -1 
D02204, hsa7225, -3.9225, -1 
D00547, hsa55799, -3.9225, -1 
D00765, hsa3737, -3.9225, -1 
D00536, hsa3758, -3.9228, -1 
D00960, hsa9132, -3.9228, -1 
D00638, hsa3748, -3.9233, -1 
D00542, hsa3787, -3.9233, -1 
D01071, hsa3787, -3.9236, -1 
D02173, hsa10369, -3.9243, -1 
D00607, hsa2890, -3.9245, -1 
D02173, hsa3750, -3.9247, -1 
D00638, hsa3747, -3.9249, -1 
D00709, hsa3781, -3.9251, -1 
D00354, hsa3759, -3.9252, -1 
D00351, hsa6329, -3.9252, -1 
D00549, hsa2890, -3.9260, -1 
D02234, hsa81033, -3.9261, -1 
D02207, hsa3766, -3.9262, -1 
D00547, hsa8911, -3.9265, -1 
D00354, hsa2900, -3.9266, -1 
D00761, hsa3359, -3.9266, -1 
D02234, hsa9177, -3.9267, -1 
D00960, hsa2891, -3.9272, -1 
D00765, hsa8913, -3.9280, -1 
D00765, hsa3752, -3.9283, -1 
D02173, hsa773, -3.9283, -1 
D03450, hsa775, -3.9284, -1 
D05156, hsa8912, -3.9288, -1 
D00351, hsa6336, -3.9289, -1 
D00647, hsa3787, -3.9294, -1 
D02234, hsa778, -3.9301, -1 
D05156, hsa779, -3.9302, -1 
D00709, hsa93107, -3.9304, -1 
D03450, hsa6833, -3.9306, -1 
D02173, hsa51305, -3.9310, -1 
D01575, hsa3754, -3.9313, -1 
D01350, hsa6338, -3.9314, -1 
D02101, hsa57192, -3.9315, -1 
D05461, hsa23630, -3.9321, -1 
D00035, hsa6530, -3.9330, -1 
D00351, hsa3763, -3.9331, -1 
D00648, hsa23704, -3.9337, -1 
D00649, hsa2906, -3.9342, -1 
D01575, hsa11280, -3.9345, -1 
D01854, hsa55503, -3.9346, -1 
D01350, hsa777, -3.9349, -1 
D00513, hsa3787, -3.9350, -1 
D00524, hsa3787, -3.9351, -1 
D04985, hsa8912, -3.9352, -1 
D00543, hsa782, -3.9353, -1 
D02234, hsa3776, -3.9355, -1 
D00547, hsa3783, -3.9362, -1 
D04985, hsa779, -3.9366, -1 
D03450, hsa89822, -3.9372, -1 
D03450, hsa2905, -3.9374, -1 
D00611, hsa55503, -3.9381, -1 
D00542, hsa3761, -3.9383, -1 
D03450, hsa1138, -3.9383, -1 
D01071, hsa3761, -3.9386, -1 
D00227, hsa23630, -3.9388, -1 
D00759, hsa23704, -3.9390, -1 
D00035, hsa3785, -3.9392, -1 
D00354, hsa55584, -3.9401, -1 
D05024, hsa9312, -3.9409, -1 
D03826, hsa3782, -3.9413, -1 
D05024, hsa50801, -3.9414, -1 
D03826, hsa6340, -3.9415, -1 
D02234, hsa9132, -3.9424, -1 
D00642, hsa3787, -3.9425, -1 
D03450, hsa10060, -3.9428, -1 
D00539, hsa55503, -3.9428, -1 
D00418, hsa200909, -3.9429, -1 
D00035, hsa3769, -3.9432, -1 
D00963, hsa23704, -3.9433, -1 
D03826, hsa90134, -3.9433, -1 
D00542, hsa3744, -3.9433, -1 
D00593, hsa1134, -3.9434, -1 
D01071, hsa3744, -3.9436, -1 
D00035, hsa57053, -3.9436, -1 
D00530, hsa3755, -3.9442, -1 
D02253, hsa786, -3.9443, -1 
D05156, hsa81033, -3.9443, -1 
D00647, hsa3761, -3.9444, -1 
D05156, hsa9177, -3.9446, -1 
D02485, hsa3787, -3.9448, -1 
D03580, hsa3748, -3.9450, -1 
D02546, hsa3736, -3.9456, -1 
D03580, hsa3747, -3.9466, -1 
D02234, hsa2891, -3.9468, -1 
D03826, hsa2558, -3.9471, -1 
D00960, hsa22953, -3.9473, -1 
D05156, hsa778, -3.9483, -1 
D05024, hsa41, -3.9483, -1 
D00761, hsa3741, -3.9483, -1 
D00647, hsa3744, -3.9492, -1 
D00704, hsa3708, -3.9494, -1 
D00761, hsa3757, -3.9496, -1 
D06106, hsa56659, -3.9499, -1 
D00704, hsa2898, -3.9499, -1 
D00513, hsa3761, -3.9500, -1 
D00524, hsa3761, -3.9501, -1 
D01575, hsa6338, -3.9505, -1 
D00418, hsa11254, -3.9506, -1 
D04985, hsa81033, -3.9507, -1 
D00351, hsa3359, -3.9508, -1 
D03826, hsa2901, -3.9510, -1 
D01108, hsa27345, -3.9513, -1 
D04790, hsa3755, -3.9513, -1 
D04985, hsa9177, -3.9514, -1 
D00537, hsa56659, -3.9517, -1 
D00709, hsa40, -3.9518, -1 
D01603, hsa6335, -3.9519, -1 
D00771, hsa9312, -3.9521, -1 
D00771, hsa50801, -3.9527, -1 
D01108, hsa2903, -3.9534, -1 
D05156, hsa3776, -3.9537, -1 
D00761, hsa83795, -3.9539, -1 
D01575, hsa777, -3.9540, -1 
D00761, hsa3773, -3.9541, -1 
D02204, hsa10008, -3.9545, -1 
D04985, hsa778, -3.9546, -1 
D02173, hsa169522, -3.9546, -1 
D00513, hsa3744, -3.9548, -1 
D00524, hsa3744, -3.9551, -1 
D06106, hsa56660, -3.9552, -1 
D00543, hsa9311, -3.9555, -1 
D00536, hsa3790, -3.9555, -1 
D00704, hsa3710, -3.9557, -1 
D00709, hsa6261, -3.9569, -1 
D00418, hsa2564, -3.9569, -1 
D00537, hsa56660, -3.9570, -1 
D00642, hsa3761, -3.9575, -1 
D01350, hsa3782, -3.9580, -1 
D01350, hsa6340, -3.9581, -1 
D00761, hsa2566, -3.9582, -1 
D00761, hsa2567, -3.9583, -1 
D00709, hsa3762, -3.9586, -1 
D01108, hsa5027, -3.9592, -1 
D01275, hsa56659, -3.9593, -1 
D00771, hsa41, -3.9598, -1 
D02485, hsa3761, -3.9598, -1 
D01350, hsa90134, -3.9600, -1 
D01108, hsa2904, -3.9601, -1 
D04985, hsa3776, -3.9601, -1 
D02207, hsa782, -3.9603, -1 
D00761, hsa3780, -3.9603, -1 
D00960, hsa775, -3.9604, -1 
D00530, hsa5025, -3.9606, -1 
D03826, hsa3759, -3.9606, -1 
D05156, hsa9132, -3.9607, -1 
D02173, hsa2570, -3.9608, -1 
D00354, hsa56479, -3.9614, -1 
D02173, hsa27092, -3.9614, -1 
D03826, hsa2900, -3.9620, -1 
D00642, hsa3744, -3.9623, -1 
D00765, hsa3753, -3.9623, -1 
D00960, hsa6833, -3.9624, -1 
D00354, hsa2563, -3.9629, -1 
D05024, hsa785, -3.9630, -1 
D00354, hsa55515, -3.9630, -1 
D05024, hsa3745, -3.9635, -1 
D01350, hsa2558, -3.9635, -1 
D01275, hsa56660, -3.9646, -1 
D02485, hsa3744, -3.9647, -1 
D05461, hsa7225, -3.9650, -1 
D00543, hsa1145, -3.9650, -1 
D05156, hsa2891, -3.9650, -1 
D02234, hsa22953, -3.9669, -1 
D04985, hsa9132, -3.9671, -1 
D04790, hsa5025, -3.9676, -1 
D01350, hsa2901, -3.9677, -1 
D05024, hsa2897, -3.9678, -1 
D00354, hsa1137, -3.9685, -1 
D00542, hsa3760, -3.9688, -1 
D00960, hsa89822, -3.9690, -1 
D01071, hsa3760, -3.9691, -1 
D00536, hsa1136, -3.9692, -1 
D00960, hsa2905, -3.9692, -1 
D00960, hsa1138, -3.9703, -1 
D01108, hsa2555, -3.9712, -1 
D00530, hsa783, -3.9713, -1 
D04985, hsa2891, -3.9714, -1 
D06106, hsa9254, -3.9715, -1 
D00227, hsa7225, -3.9716, -1 
D00451, hsa3738, -3.9718, -1 
D02173, hsa774, -3.9719, -1 
D00765, hsa9992, -3.9720, -1 
D00542, hsa2892, -3.9720, -1 
D00351, hsa3741, -3.9721, -1 
D01071, hsa2892, -3.9725, -1 
D00648, hsa55800, -3.9725, -1 
D00537, hsa9254, -3.9732, -1 
D03450, hsa3768, -3.9732, -1 
D02173, hsa60598, -3.9733, -1 
D00547, hsa6335, -3.9738, -1 
D02101, hsa3708, -3.9744, -1 
D00771, hsa785, -3.9744, -1 
D00761, hsa6530, -3.9745, -1 
D00648, hsa6324, -3.9746, -1 
D00960, hsa10060, -3.9746, -1 
D03450, hsa6332, -3.9746, -1 
D00771, hsa3745, -3.9747, -1 
D02101, hsa2898, -3.9747, -1 
D00647, hsa3760, -3.9750, -1 
D00354, hsa6336, -3.9756, -1 
D02204, hsa55503, -3.9768, -1 
D01575, hsa3782, -3.9770, -1 
D00536, hsa3742, -3.9771, -1 
D01575, hsa6340, -3.9772, -1 
D01350, hsa3759, -3.9774, -1 
D00351, hsa83795, -3.9776, -1 
D00759, hsa55800, -3.9778, -1 
D00351, hsa3773, -3.9779, -1 
D04790, hsa783, -3.9783, -1 
D03450, hsa6337, -3.9784, -1 
D00647, hsa2892, -3.9785, -1 
D00704, hsa786, -3.9787, -1 
D01350, hsa2900, -3.9787, -1 
D00760, hsa55879, -3.9787, -1 
D00418, hsa6531, -3.9788, -1 
D01575, hsa90134, -3.9790, -1 
D00771, hsa2897, -3.9792, -1 
D00759, hsa6324, -3.9798, -1 
D00542, hsa3743, -3.9800, -1 
D02234, hsa775, -3.9800, -1 
D00530, hsa1141, -3.9802, -1 
D00354, hsa3763, -3.9802, -1 
D01071, hsa3743, -3.9802, -1 
D00761, hsa3785, -3.9806, -1 
D00513, hsa3760, -3.9806, -1 
D02101, hsa3710, -3.9807, -1 
D02207, hsa9311, -3.9807, -1 
D00524, hsa3760, -3.9807, -1 
D01275, hsa9254, -3.9810, -1 
D00536, hsa2556, -3.9814, -1 
D05024, hsa6534, -3.9818, -1 
D00963, hsa55800, -3.9820, -1 
D00035, hsa2743, -3.9820, -1 
D02234, hsa6833, -3.9820, -1 
D00351, hsa2566, -3.9821, -1 
D00351, hsa2567, -3.9823, -1 
D03450, hsa776, -3.9824, -1 
D01575, hsa2558, -3.9825, -1 
D00513, hsa2892, -3.9840, -1 
D00524, hsa2892, -3.9840, -1 
D00351, hsa3780, -3.9841, -1 
D00963, hsa6324, -3.9841, -1 
D00761, hsa57053, -3.9845, -1 
D00761, hsa3769, -3.9845, -1 
D03450, hsa6331, -3.9849, -1 
D01603, hsa3736, -3.9851, -1 
D05156, hsa22953, -3.9851, -1 
D00530, hsa784, -3.9855, -1 
D01071, hsa1144, -3.9855, -1 
