Drug ID, Target ID, score, label 
D01441, hsa146, -1.1602, -1 
D01024, hsa56413, -1.1609, -1 
D00838, hsa6915, -1.1611, -1 
D00426, hsa153, -1.1613, -1 
D00465, hsa150, -1.1615, -1 
D00540, hsa11255, -1.1618, -1 
D02076, hsa3351, -1.1624, -1 
D01717, hsa5733, -1.1630, -1 
D01346, hsa4985, -1.1631, -1 
D01712, hsa5733, -1.1631, -1 
D05312, hsa554, -1.1633, -1 
D02578, hsa5732, -1.1637, -1 
D01782, hsa1815, -1.1637, -1 
D01441, hsa5032, -1.1649, -1 
D04034, hsa1241, -1.1651, -1 
D00410, hsa3356, -1.1651, -1 
D00613, hsa1131, -1.1652, -1 
D02338, hsa1815, -1.1654, -1 
D01441, hsa3355, -1.1656, -1 
D00397, hsa1131, -1.1656, -1 
D02356, hsa3269, -1.1664, -1 
D03210, hsa2914, -1.1665, -1 
D01828, hsa3356, -1.1670, -1 
D00499, hsa2915, -1.1673, -1 
D05312, hsa5028, -1.1674, -1 
D00646, hsa5731, -1.1675, -1 
D01164, hsa1241, -1.1676, -1 
D00688, hsa64805, -1.1679, -1 
D02356, hsa4543, -1.1688, -1 
D01712, hsa154, -1.1693, -1 
D01717, hsa154, -1.1696, -1 
D00684, hsa552, -1.1699, -1 
D01297, hsa11255, -1.1700, -1 
D00613, hsa136, -1.1701, -1 
D00255, hsa2846, -1.1703, -1 
D00509, hsa11255, -1.1707, -1 
D00397, hsa136, -1.1708, -1 
D02374, hsa552, -1.1711, -1 
D04034, hsa6751, -1.1712, -1 
D01441, hsa4988, -1.1713, -1 
D00688, hsa5729, -1.1713, -1 
D02278, hsa886, -1.1719, -1 
D01994, hsa23620, -1.1721, -1 
D01782, hsa1131, -1.1731, -1 
D02910, hsa1813, -1.1732, -1 
D00540, hsa5731, -1.1733, -1 
D01164, hsa6751, -1.1739, -1 
D01346, hsa10161, -1.1740, -1 
D06056, hsa222545, -1.1742, -1 
D00837, hsa1133, -1.1742, -1 
D04716, hsa11255, -1.1747, -1 
D02338, hsa1131, -1.1748, -1 
D00364, hsa3363, -1.1750, -1 
D01441, hsa1814, -1.1751, -1 
D00426, hsa3360, -1.1755, -1 
D01022, hsa1910, -1.1756, -1 
D01022, hsa155, -1.1758, -1 
D01441, hsa7201, -1.1767, -1 
D01269, hsa3354, -1.1768, -1 
D01022, hsa1909, -1.1773, -1 
D04375, hsa135, -1.1780, -1 
D03187, hsa554, -1.1781, -1 
D01782, hsa136, -1.1782, -1 
D01269, hsa4986, -1.1786, -1 
D01346, hsa1812, -1.1789, -1 
D02338, hsa136, -1.1796, -1 
D00613, hsa140, -1.1800, -1 
D03365, hsa2915, -1.1801, -1 
D00688, hsa9934, -1.1802, -1 
D00397, hsa140, -1.1807, -1 
D00837, hsa5030, -1.1807, -1 
D02910, hsa146, -1.1813, -1 
D02278, hsa887, -1.1814, -1 
D02356, hsa6010, -1.1816, -1 
D01297, hsa5731, -1.1816, -1 
D01994, hsa152, -1.1820, -1 
D03187, hsa5028, -1.1821, -1 
D01441, hsa4985, -1.1823, -1 
D00509, hsa5731, -1.1823, -1 
D02356, hsa9052, -1.1824, -1 
D01965, hsa1813, -1.1832, -1 
D00523, hsa5031, -1.1832, -1 
D00498, hsa64805, -1.1836, -1 
D00465, hsa3362, -1.1847, -1 
D01346, hsa3577, -1.1854, -1 
D02910, hsa5032, -1.1859, -1 
D00523, hsa6753, -1.1864, -1 
D04716, hsa5731, -1.1864, -1 
D02910, hsa3355, -1.1864, -1 
D00837, hsa1815, -1.1867, -1 
D01346, hsa1129, -1.1871, -1 
D00498, hsa5729, -1.1872, -1 
D01024, hsa5029, -1.1880, -1 
D05129, hsa1813, -1.1880, -1 
D01782, hsa140, -1.1880, -1 
D02338, hsa140, -1.1896, -1 
D00255, hsa3350, -1.1896, -1 
D00987, hsa3269, -1.1900, -1 
D01024, hsa5737, -1.1901, -1 
D00364, hsa3274, -1.1902, -1 
D01022, hsa6752, -1.1905, -1 
D01462, hsa554, -1.1914, -1 
D01712, hsa3354, -1.1916, -1 
D01717, hsa3354, -1.1917, -1 
D00965, hsa2917, -1.1917, -1 
D02910, hsa4988, -1.1925, -1 
D00987, hsa4543, -1.1926, -1 
D00415, hsa5732, -1.1928, -1 
D01269, hsa1234, -1.1929, -1 
D01712, hsa4986, -1.1933, -1 
D01441, hsa10161, -1.1933, -1 
D01717, hsa4986, -1.1934, -1 
D02278, hsa552, -1.1937, -1 
D00574, hsa1813, -1.1947, -1 
D00609, hsa554, -1.1947, -1 
D02588, hsa64805, -1.1955, -1 
D01462, hsa5028, -1.1956, -1 
D00688, hsa886, -1.1957, -1 
D01965, hsa5032, -1.1958, -1 
D00498, hsa9934, -1.1959, -1 
D00380, hsa1813, -1.1959, -1 
D02910, hsa1814, -1.1960, -1 
D00837, hsa1131, -1.1961, -1 
D03880, hsa2917, -1.1961, -1 
D05129, hsa146, -1.1963, -1 
D01965, hsa3355, -1.1964, -1 
D00627, hsa2550, -1.1965, -1 
D00675, hsa5732, -1.1967, -1 
D04034, hsa135, -1.1968, -1 
D02910, hsa7201, -1.1978, -1 
D00432, hsa5732, -1.1978, -1 
D01441, hsa1812, -1.1983, -1 
D04006, hsa554, -1.1985, -1 
D00465, hsa23620, -1.1987, -1 
D00609, hsa5028, -1.1988, -1 
D04375, hsa5739, -1.1989, -1 
D02588, hsa5729, -1.1992, -1 
D01164, hsa135, -1.1994, -1 
D05129, hsa5032, -1.2007, -1 
D00646, hsa1133, -1.2009, -1 
D00837, hsa136, -1.2010, -1 
D00426, hsa1128, -1.2011, -1 
D05129, hsa3355, -1.2015, -1 
D01652, hsa2917, -1.2018, -1 
D04006, hsa5028, -1.2022, -1 
D01965, hsa4988, -1.2024, -1 
D00523, hsa134, -1.2031, -1 
D00574, hsa146, -1.2032, -1 
D01024, hsa1241, -1.2032, -1 
D02910, hsa4985, -1.2032, -1 
D01603, hsa2918, -1.2034, -1 
D06056, hsa2913, -1.2039, -1 
D00411, hsa2916, -1.2040, -1 
D01692, hsa5732, -1.2041, -1 
D00380, hsa146, -1.2042, -1 
D00232, hsa5732, -1.2043, -1 
D00227, hsa2914, -1.2045, -1 
D01441, hsa3577, -1.2048, -1 
D01269, hsa1132, -1.2052, -1 
D00688, hsa887, -1.2053, -1 
D00987, hsa6010, -1.2053, -1 
D01965, hsa1814, -1.2060, -1 
D00987, hsa9052, -1.2064, -1 
D00364, hsa1910, -1.2065, -1 
D00540, hsa1133, -1.2065, -1 
D01441, hsa1129, -1.2067, -1 
D01346, hsa2846, -1.2068, -1 
D00364, hsa155, -1.2068, -1 
D00523, hsa10800, -1.2068, -1 
D05129, hsa4988, -1.2069, -1 
D00627, hsa9283, -1.2071, -1 
D00574, hsa5032, -1.2074, -1 
D01717, hsa1234, -1.2075, -1 
D01712, hsa1234, -1.2075, -1 
D01965, hsa7201, -1.2076, -1 
D00646, hsa5030, -1.2077, -1 
D02588, hsa9934, -1.2078, -1 
D00364, hsa1909, -1.2082, -1 
D00574, hsa3355, -1.2082, -1 
D00465, hsa152, -1.2083, -1 
D00380, hsa5032, -1.2085, -1 
D00255, hsa3360, -1.2086, -1 
D00410, hsa3357, -1.2090, -1 
D00380, hsa3355, -1.2094, -1 
D01024, hsa6751, -1.2095, -1 
D06056, hsa2912, -1.2104, -1 
D04375, hsa6915, -1.2106, -1 
D05129, hsa1814, -1.2108, -1 
D00837, hsa140, -1.2108, -1 
D01828, hsa3357, -1.2110, -1 
D00426, hsa3361, -1.2112, -1 
D01269, hsa6755, -1.2113, -1 
D00498, hsa886, -1.2116, -1 
D05129, hsa7201, -1.2126, -1 
D01965, hsa4985, -1.2132, -1 
D00540, hsa5030, -1.2134, -1 
D00646, hsa1815, -1.2135, -1 
D00574, hsa4988, -1.2136, -1 
D00411, hsa338442, -1.2140, -1 
D02910, hsa10161, -1.2143, -1 
D00380, hsa4988, -1.2150, -1 
D00613, hsa56413, -1.2151, -1 
D01297, hsa1133, -1.2151, -1 
D00397, hsa56413, -1.2156, -1 
D00509, hsa1133, -1.2160, -1 
D00426, hsa1816, -1.2161, -1 
D01020, hsa554, -1.2167, -1 
D00574, hsa1814, -1.2174, -1 
D00525, hsa8843, -1.2174, -1 
D04034, hsa5739, -1.2174, -1 
D00688, hsa552, -1.2175, -1 
D05129, hsa4985, -1.2178, -1 
D00380, hsa1814, -1.2187, -1 
D04625, hsa5732, -1.2188, -1 
D02910, hsa1812, -1.2192, -1 
D00574, hsa7201, -1.2193, -1 
D00059, hsa5732, -1.2193, -1 
D00540, hsa1815, -1.2193, -1 
D00523, hsa57105, -1.2194, -1 
D01717, hsa1132, -1.2198, -1 
D04716, hsa1133, -1.2199, -1 
D01164, hsa5739, -1.2200, -1 
D01712, hsa1132, -1.2201, -1 
D00380, hsa7201, -1.2204, -1 
D01020, hsa5028, -1.2207, -1 
D00523, hsa5724, -1.2209, -1 
D00498, hsa887, -1.2212, -1 
D00364, hsa6752, -1.2213, -1 
D00139, hsa8843, -1.2217, -1 
D01297, hsa5030, -1.2218, -1 
D00509, hsa5030, -1.2226, -1 
D00646, hsa1131, -1.2228, -1 
D01782, hsa56413, -1.2229, -1 
D01022, hsa3356, -1.2229, -1 
D02237, hsa2916, -1.2231, -1 
D02588, hsa886, -1.2233, -1 
D05312, hsa64805, -1.2237, -1 
D00627, hsa1268, -1.2241, -1 
D01965, hsa10161, -1.2242, -1 
D02338, hsa56413, -1.2245, -1 
D00574, hsa4985, -1.2246, -1 
D02826, hsa3269, -1.2255, -1 
D00380, hsa4985, -1.2258, -1 
D01712, hsa6755, -1.2258, -1 
D00410, hsa59340, -1.2259, -1 
D01717, hsa6755, -1.2259, -1 
D02910, hsa3577, -1.2259, -1 
D01441, hsa2846, -1.2260, -1 
D00306, hsa8843, -1.2262, -1 
D01346, hsa3350, -1.2264, -1 
D04716, hsa5030, -1.2265, -1 
D02910, hsa1129, -1.2272, -1 
D05312, hsa5729, -1.2273, -1 
D01828, hsa59340, -1.2274, -1 
D01297, hsa1815, -1.2275, -1 
D00646, hsa136, -1.2278, -1 
D02826, hsa4543, -1.2280, -1 
D00509, hsa1815, -1.2280, -1 
D02349, hsa148, -1.2284, -1 
D00426, hsa151, -1.2284, -1 
D00540, hsa1131, -1.2285, -1 
D05129, hsa10161, -1.2288, -1 
D00410, hsa3358, -1.2289, -1 
D04034, hsa6915, -1.2290, -1 
D01965, hsa1812, -1.2293, -1 
D00684, hsa5732, -1.2294, -1 
D00775, hsa3269, -1.2301, -1 
D02374, hsa5732, -1.2305, -1 
D01828, hsa3358, -1.2308, -1 
D01346, hsa153, -1.2308, -1 
D00225, hsa3269, -1.2310, -1 
D02076, hsa3362, -1.2310, -1 
D01164, hsa6915, -1.2318, -1 
D00525, hsa222545, -1.2321, -1 
D00775, hsa4543, -1.2323, -1 
D04716, hsa1815, -1.2325, -1 
D00426, hsa5733, -1.2326, -1 
D02588, hsa887, -1.2329, -1 
D00627, hsa2911, -1.2332, -1 
D00225, hsa4543, -1.2333, -1 
D02237, hsa338442, -1.2333, -1 
D00498, hsa552, -1.2333, -1 
D01236, hsa2916, -1.2334, -1 
D00540, hsa136, -1.2337, -1 
D05129, hsa1812, -1.2341, -1 
D00255, hsa1128, -1.2347, -1 
D01024, hsa135, -1.2350, -1 
D02721, hsa3269, -1.2354, -1 
D00574, hsa10161, -1.2357, -1 
D01965, hsa3577, -1.2358, -1 
D05312, hsa9934, -1.2358, -1 
D02349, hsa3352, -1.2360, -1 
D00139, hsa222545, -1.2362, -1 
D01994, hsa1813, -1.2365, -1 
D00380, hsa10161, -1.2368, -1 
D01297, hsa1131, -1.2371, -1 
D01965, hsa1129, -1.2374, -1 
D00646, hsa140, -1.2375, -1 
D02721, hsa4543, -1.2378, -1 
D00509, hsa1131, -1.2378, -1 
D03187, hsa64805, -1.2384, -1 
D00426, hsa154, -1.2388, -1 
D01925, hsa3269, -1.2403, -1 
D00306, hsa222545, -1.2406, -1 
D05129, hsa3577, -1.2407, -1 
D00574, hsa1812, -1.2408, -1 
D02826, hsa6010, -1.2408, -1 
D03187, hsa5729, -1.2418, -1 
D02826, hsa9052, -1.2418, -1 
D04716, hsa1131, -1.2418, -1 
D00380, hsa1812, -1.2419, -1 
D01297, hsa136, -1.2419, -1 
D00613, hsa5029, -1.2420, -1 
D01925, hsa4543, -1.2424, -1 
D05129, hsa1129, -1.2425, -1 
D00397, hsa5029, -1.2427, -1 
D00509, hsa136, -1.2428, -1 
D01269, hsa3363, -1.2430, -1 
D00540, hsa140, -1.2434, -1 
D01236, hsa338442, -1.2436, -1 
D00613, hsa5737, -1.2441, -1 
D00255, hsa3361, -1.2442, -1 
D00397, hsa5737, -1.2449, -1 
D01994, hsa146, -1.2449, -1 
D00775, hsa6010, -1.2450, -1 
D02076, hsa23620, -1.2450, -1 
D02588, hsa552, -1.2452, -1 
D01346, hsa3360, -1.2454, -1 
D00837, hsa56413, -1.2456, -1 
D01441, hsa3350, -1.2457, -1 
D00775, hsa9052, -1.2458, -1 
D00225, hsa6010, -1.2461, -1 
D01346, hsa147, -1.2462, -1 
D04716, hsa136, -1.2468, -1 
D02910, hsa2846, -1.2470, -1 
D00225, hsa9052, -1.2470, -1 
D00769, hsa3269, -1.2474, -1 
D00574, hsa1129, -1.2490, -1 
D00255, hsa1816, -1.2491, -1 
D01994, hsa5032, -1.2493, -1 
D00769, hsa4543, -1.2499, -1 
D01994, hsa3355, -1.2501, -1 
D00380, hsa1129, -1.2501, -1 
D01782, hsa5029, -1.2501, -1 
D01441, hsa153, -1.2505, -1 
D02721, hsa6010, -1.2505, -1 
D03187, hsa9934, -1.2506, -1 
D05312, hsa886, -1.2516, -1 
D02721, hsa9052, -1.2516, -1 
D02338, hsa5029, -1.2517, -1 
D01297, hsa140, -1.2517, -1 
D01462, hsa64805, -1.2519, -1 
D01782, hsa5737, -1.2521, -1 
D00509, hsa140, -1.2526, -1 
D02278, hsa5732, -1.2531, -1 
D02349, hsa3351, -1.2536, -1 
D00627, hsa2915, -1.2537, -1 
D02338, hsa5737, -1.2537, -1 
D00364, hsa3356, -1.2539, -1 
D01332, hsa554, -1.2546, -1 
D00523, hsa11255, -1.2551, -1 
D00609, hsa64805, -1.2551, -1 
D01925, hsa6010, -1.2551, -1 
D01462, hsa5729, -1.2554, -1 
D01994, hsa4988, -1.2556, -1 
D01024, hsa5739, -1.2556, -1 
D01925, hsa9052, -1.2562, -1 
D04716, hsa140, -1.2566, -1 
D01965, hsa2846, -1.2569, -1 
D00613, hsa1241, -1.2574, -1 
D01717, hsa3363, -1.2576, -1 
D01712, hsa3363, -1.2576, -1 
D00397, hsa1241, -1.2579, -1 
D01269, hsa3274, -1.2580, -1 
D04006, hsa64805, -1.2585, -1 
D00609, hsa5729, -1.2585, -1 
D01332, hsa5028, -1.2587, -1 
D01994, hsa1814, -1.2593, -1 
D00499, hsa3269, -1.2608, -1 
D00426, hsa3354, -1.2609, -1 
D05312, hsa887, -1.2611, -1 
D01994, hsa7201, -1.2612, -1 
D05129, hsa2846, -1.2615, -1 
D00525, hsa2913, -1.2620, -1 
D04006, hsa5729, -1.2623, -1 
D00769, hsa6010, -1.2626, -1 
D00426, hsa4986, -1.2628, -1 
D00499, hsa4543, -1.2630, -1 
D00465, hsa1813, -1.2630, -1 
D00613, hsa6751, -1.2636, -1 
D00769, hsa9052, -1.2636, -1 
D00397, hsa6751, -1.2641, -1 
D01462, hsa9934, -1.2641, -1 
D01441, hsa3360, -1.2647, -1 
D01782, hsa1241, -1.2653, -1 
D01441, hsa147, -1.2654, -1 
D00255, hsa5733, -1.2657, -1 
D00139, hsa2913, -1.2660, -1 
D03187, hsa886, -1.2662, -1 
D02910, hsa3350, -1.2664, -1 
D01994, hsa4985, -1.2665, -1 
D00523, hsa5731, -1.2667, -1 
D02338, hsa1241, -1.2669, -1 
D01022, hsa3357, -1.2669, -1 
D00609, hsa9934, -1.2673, -1 
D01024, hsa6915, -1.2674, -1 
D00574, hsa2846, -1.2684, -1 
D00525, hsa2912, -1.2685, -1 
D00380, hsa2846, -1.2696, -1 
D00514, hsa2914, -1.2697, -1 
D02250, hsa2914, -1.2703, -1 
D00306, hsa2913, -1.2705, -1 
D04006, hsa9934, -1.2708, -1 
D01346, hsa1128, -1.2711, -1 
D01782, hsa6751, -1.2715, -1 
D00465, hsa146, -1.2716, -1 
D00139, hsa2912, -1.2725, -1 
D01712, hsa3274, -1.2726, -1 
D00646, hsa56413, -1.2726, -1 
D01717, hsa3274, -1.2727, -1 
D00837, hsa5029, -1.2727, -1 
D02338, hsa6751, -1.2731, -1 
D05312, hsa552, -1.2734, -1 
D03365, hsa3269, -1.2735, -1 
D00410, hsa5031, -1.2740, -1 
D00838, hsa554, -1.2741, -1 
D01269, hsa1910, -1.2743, -1 
D01269, hsa155, -1.2746, -1 
D00837, hsa5737, -1.2748, -1 
D00410, hsa185, -1.2753, -1 
D01828, hsa5031, -1.2756, -1 
D00499, hsa6010, -1.2757, -1 
D00465, hsa5032, -1.2757, -1 
D03365, hsa4543, -1.2758, -1 
D03187, hsa887, -1.2758, -1 
D01269, hsa1909, -1.2760, -1 
D02356, hsa3352, -1.2761, -1 
D00465, hsa3355, -1.2764, -1 
D01965, hsa3350, -1.2765, -1 
D00499, hsa9052, -1.2769, -1 
D01020, hsa64805, -1.2769, -1 
D01828, hsa185, -1.2769, -1 
D00426, hsa1234, -1.2769, -1 
D00306, hsa2912, -1.2770, -1 
D00688, hsa5732, -1.2770, -1 
D00410, hsa6753, -1.2772, -1 
D01994, hsa10161, -1.2776, -1 
D00838, hsa5028, -1.2782, -1 
D00540, hsa56413, -1.2783, -1 
D01828, hsa6753, -1.2791, -1 
D01462, hsa886, -1.2797, -1 
D01020, hsa5729, -1.2803, -1 
D01346, hsa3361, -1.2810, -1 
D01965, hsa153, -1.2811, -1 
D05129, hsa3350, -1.2814, -1 
D00465, hsa4988, -1.2822, -1 
D01994, hsa1812, -1.2825, -1 
D00609, hsa886, -1.2831, -1 
D01022, hsa59340, -1.2833, -1 
D00411, hsa8843, -1.2835, -1 
D02910, hsa3360, -1.2855, -1 
D01346, hsa1816, -1.2858, -1 
D00465, hsa1814, -1.2860, -1 
D05129, hsa153, -1.2861, -1 
D00110, hsa2916, -1.2862, -1 
D03210, hsa2917, -1.2864, -1 
D02910, hsa147, -1.2864, -1 
D04006, hsa886, -1.2866, -1 
D01022, hsa3358, -1.2867, -1 
D01297, hsa56413, -1.2867, -1 
D00509, hsa56413, -1.2875, -1 
D00465, hsa7201, -1.2877, -1 
D00837, hsa1241, -1.2880, -1 
D00574, hsa3350, -1.2880, -1 
D03187, hsa552, -1.2881, -1 
D03365, hsa6010, -1.2886, -1 
D01717, hsa1910, -1.2890, -1 
D01712, hsa1910, -1.2890, -1 
D01020, hsa9934, -1.2891, -1 
D00613, hsa135, -1.2891, -1 
D01712, hsa155, -1.2892, -1 
D01994, hsa3577, -1.2892, -1 
D01462, hsa887, -1.2892, -1 
D00380, hsa3350, -1.2893, -1 
D01269, hsa6752, -1.2893, -1 
D00426, hsa1132, -1.2893, -1 
D01717, hsa155, -1.2894, -1 
D03365, hsa9052, -1.2895, -1 
D00397, hsa135, -1.2898, -1 
D01712, hsa1909, -1.2906, -1 
D01441, hsa1128, -1.2906, -1 
D01717, hsa1909, -1.2906, -1 
D01994, hsa1129, -1.2907, -1 
D04716, hsa56413, -1.2914, -1 
D00987, hsa148, -1.2923, -1 
D00609, hsa887, -1.2926, -1 
D00574, hsa153, -1.2928, -1 
D00498, hsa5732, -1.2929, -1 
D00465, hsa4985, -1.2930, -1 
D00380, hsa153, -1.2935, -1 
D02356, hsa3351, -1.2936, -1 
D00410, hsa134, -1.2937, -1 
D00255, hsa3354, -1.2938, -1 
D00837, hsa6751, -1.2941, -1 
D01828, hsa134, -1.2954, -1 
D01965, hsa3360, -1.2954, -1 
D00426, hsa6755, -1.2955, -1 
D00255, hsa4986, -1.2961, -1 
D00110, hsa338442, -1.2962, -1 
D04006, hsa887, -1.2963, -1 
D01782, hsa135, -1.2970, -1 
D01346, hsa151, -1.2976, -1 
D00364, hsa3357, -1.2977, -1 
D00410, hsa10800, -1.2978, -1 
D00411, hsa222545, -1.2982, -1 
D02338, hsa135, -1.2985, -1 
D00646, hsa5029, -1.2997, -1 
D00987, hsa3352, -1.3000, -1 
D01441, hsa3361, -1.3002, -1 
D00523, hsa1133, -1.3003, -1 
D05129, hsa3360, -1.3005, -1 
D00332, hsa2916, -1.3005, -1 
D05129, hsa147, -1.3014, -1 
D01462, hsa552, -1.3015, -1 
D00646, hsa5737, -1.3016, -1 
D01346, hsa5733, -1.3022, -1 
D02237, hsa8843, -1.3030, -1 
D01712, hsa6752, -1.3038, -1 
D01717, hsa6752, -1.3038, -1 
D00465, hsa10161, -1.3042, -1 
D00609, hsa552, -1.3046, -1 
D01020, hsa886, -1.3048, -1 
D02588, hsa5732, -1.3049, -1 
D01441, hsa1816, -1.3052, -1 
D00540, hsa5029, -1.3055, -1 
D00523, hsa5030, -1.3068, -1 
D00574, hsa3360, -1.3071, -1 
D00540, hsa5737, -1.3075, -1 
D00380, hsa3360, -1.3082, -1 
D01346, hsa154, -1.3082, -1 
D00574, hsa147, -1.3082, -1 
D04006, hsa552, -1.3085, -1 
D00465, hsa1812, -1.3093, -1 
D00380, hsa147, -1.3093, -1 
D02076, hsa1813, -1.3093, -1 
D00613, hsa5739, -1.3097, -1 
D00255, hsa1234, -1.3101, -1 
D00410, hsa57105, -1.3102, -1 
D01994, hsa2846, -1.3104, -1 
D00397, hsa5739, -1.3105, -1 
D00332, hsa338442, -1.3107, -1 
D02910, hsa1128, -1.3108, -1 
D00410, hsa5724, -1.3116, -1 
D01828, hsa57105, -1.3117, -1 
D01071, hsa2918, -1.3127, -1 
D00523, hsa1815, -1.3128, -1 
D01236, hsa8843, -1.3132, -1 
D01828, hsa5724, -1.3133, -1 
D01297, hsa5029, -1.3137, -1 
D00364, hsa59340, -1.3141, -1 
D01020, hsa887, -1.3144, -1 
D00509, hsa5029, -1.3146, -1 
D00646, hsa1241, -1.3149, -1 
D01332, hsa64805, -1.3150, -1 
D00465, hsa3577, -1.3157, -1 
D01297, hsa5737, -1.3158, -1 
D00509, hsa5737, -1.3166, -1 
D01441, hsa151, -1.3169, -1 
D02237, hsa222545, -1.3174, -1 
D00987, hsa3351, -1.3176, -1 
D02076, hsa146, -1.3176, -1 
D00364, hsa3358, -1.3177, -1 
D01782, hsa5739, -1.3177, -1 
D01332, hsa5729, -1.3184, -1 
D04716, hsa5029, -1.3186, -1 
D02338, hsa5739, -1.3193, -1 
D00837, hsa135, -1.3198, -1 
D04716, hsa5737, -1.3204, -1 
D00540, hsa1241, -1.3206, -1 
D02910, hsa3361, -1.3210, -1 
D00646, hsa6751, -1.3212, -1 
D01965, hsa1128, -1.3212, -1 
D00613, hsa6915, -1.3214, -1 
D01441, hsa5733, -1.3215, -1 
D01269, hsa3356, -1.3218, -1 
D02076, hsa5032, -1.3220, -1 
D02349, hsa3362, -1.3220, -1 
D00523, hsa1131, -1.3221, -1 
D00397, hsa6915, -1.3222, -1 
D00255, hsa1132, -1.3225, -1 
D02076, hsa3355, -1.3228, -1 
D04375, hsa554, -1.3235, -1 
D00227, hsa2917, -1.3243, -1 
D00779, hsa2550, -1.3244, -1 
D02910, hsa1816, -1.3260, -1 
D05129, hsa1128, -1.3264, -1 
D01020, hsa552, -1.3267, -1 
D00540, hsa6751, -1.3269, -1 
D00523, hsa136, -1.3269, -1 
D00426, hsa3363, -1.3270, -1 
D00301, hsa2916, -1.3270, -1 
D01332, hsa9934, -1.3271, -1 
D02826, hsa148, -1.3275, -1 
D04375, hsa5028, -1.3275, -1 
D01236, hsa222545, -1.3277, -1 
D01441, hsa154, -1.3278, -1 
D00049, hsa2918, -1.3280, -1 
D00411, hsa2913, -1.3281, -1 
D00255, hsa6755, -1.3285, -1 
D02076, hsa4988, -1.3285, -1 
D01297, hsa1241, -1.3290, -1 
D01782, hsa6915, -1.3294, -1 
D00509, hsa1241, -1.3298, -1 
D01994, hsa3350, -1.3299, -1 
D01346, hsa3354, -1.3306, -1 
D01965, hsa3361, -1.3309, -1 
D02338, hsa6915, -1.3309, -1 
D01022, hsa5031, -1.3317, -1 
D02076, hsa1814, -1.3321, -1 
D00775, hsa148, -1.3323, -1 
D01346, hsa4986, -1.3326, -1 
D00574, hsa1128, -1.3327, -1 
D01022, hsa185, -1.3329, -1 
D00225, hsa148, -1.3329, -1 
D05312, hsa5732, -1.3329, -1 
D04716, hsa1241, -1.3337, -1 
D00380, hsa1128, -1.3339, -1 
D02076, hsa7201, -1.3341, -1 
D00838, hsa64805, -1.3343, -1 
D01994, hsa153, -1.3346, -1 
D00411, hsa2912, -1.3346, -1 
D01022, hsa6753, -1.3349, -1 
D00779, hsa9283, -1.3350, -1 
D01297, hsa6751, -1.3353, -1 
D00509, hsa6751, -1.3360, -1 
D01965, hsa1816, -1.3360, -1 
D02349, hsa23620, -1.3360, -1 
D05129, hsa3361, -1.3361, -1 
D01717, hsa3356, -1.3363, -1 
D01712, hsa3356, -1.3365, -1 
D00465, hsa2846, -1.3369, -1 
D00523, hsa140, -1.3369, -1 
D00301, hsa338442, -1.3370, -1 
D02721, hsa148, -1.3376, -1 
D00838, hsa5729, -1.3380, -1 
D02910, hsa151, -1.3382, -1 
D02076, hsa4985, -1.3394, -1 
D00775, hsa3352, -1.3398, -1 
D04716, hsa6751, -1.3399, -1 
D00837, hsa5739, -1.3405, -1 
D00225, hsa3352, -1.3409, -1 
D05129, hsa1816, -1.3410, -1 
D01925, hsa148, -1.3417, -1 
D04034, hsa554, -1.3419, -1 
D00426, hsa3274, -1.3420, -1 
D00442, hsa2914, -1.3421, -1 
D02910, hsa5733, -1.3425, -1 
D00574, hsa3361, -1.3427, -1 
D01332, hsa886, -1.3428, -1 
D00380, hsa3361, -1.3439, -1 
D01164, hsa554, -1.3448, -1 
D02721, hsa3352, -1.3450, -1 
D01227, hsa2916, -1.3455, -1 
D02349, hsa152, -1.3458, -1 
D00410, hsa11255, -1.3460, -1 
D04034, hsa5028, -1.3462, -1 
D00646, hsa135, -1.3465, -1 
D01346, hsa1234, -1.3466, -1 
D00838, hsa9934, -1.3466, -1 
D00627, hsa3269, -1.3468, -1 
D02237, hsa2913, -1.3472, -1 
D01828, hsa11255, -1.3475, -1 
D00574, hsa1816, -1.3476, -1 
D01965, hsa151, -1.3479, -1 
D02910, hsa154, -1.3483, -1 
D00380, hsa1816, -1.3487, -1 
D01164, hsa5028, -1.3487, -1 
D00627, hsa4543, -1.3493, -1 
D00769, hsa148, -1.3498, -1 
D01925, hsa3352, -1.3498, -1 
D01441, hsa3354, -1.3499, -1 
D01994, hsa147, -1.3499, -1 
D02076, hsa10161, -1.3505, -1 
D01022, hsa134, -1.3514, -1 
D00779, hsa1268, -1.3517, -1 
D01441, hsa4986, -1.3518, -1 
D01332, hsa887, -1.3523, -1 
D00837, hsa6915, -1.3524, -1 
D00540, hsa135, -1.3524, -1 
D01965, hsa5733, -1.3525, -1 
D05129, hsa151, -1.3530, -1 
D00607, hsa2914, -1.3536, -1 
D02237, hsa2912, -1.3536, -1 
D00559, hsa2550, -1.3537, -1 
D05740, hsa2550, -1.3548, -1 
D02076, hsa1812, -1.3555, -1 
D01022, hsa10800, -1.3555, -1 
D01227, hsa338442, -1.3556, -1 
D00437, hsa2914, -1.3562, -1 
D00465, hsa3350, -1.3565, -1 
D05129, hsa5733, -1.3570, -1 
D00775, hsa3351, -1.3574, -1 
D00410, hsa5731, -1.3575, -1 
D00769, hsa3352, -1.3575, -1 
D01236, hsa2913, -1.3576, -1 
D01965, hsa154, -1.3585, -1 
